time,count
1522067995.481733,121.35529262690343
1522084643.9116902,0.36478514074534424
1522058198.2685544,0.07366381105375536
1522096551.5338647,0.28542161371348845
1522084936.504024,13.30275081007927
1522058006.7416701,45.913787933884095
1522067687.7641335,18.456684994341735
1522080060.7282243,0.9759365283465686
1522080962.979503,6.4844241771315305
1522053083.9129903,0.9992068626759315
1522069991.6979754,0.2692031664044894
1522046449.777238,3.0574424352653145
1522061928.2049265,33.15335012101268
1522042092.5722616,5.400079068409076
1522048724.198865,1.5437399592555616
1522062598.9381542,0.2687217886764202
1522086554.5073755,31.291275046803165
1522051389.1184485,0.7508293049756549
1522053120.6069674,8.065658076275087
1522031761.3612344,1.765185773261527
1522103559.111721,1.5457283322551056
1522064726.6350956,31.157148071007423
1522066469.3451645,1.1172206486121483
1522064098.0897896,45.769619042144065
1522058564.9302485,14.381539032331421
1522076868.8051007,1.817130174988033
1522068359.7173312,13.209785652735652
1522069989.7228,2.5983750682386075
1522099763.4401124,0.015439376529806736
1522063211.6166618,0.7984754624113201
1522065234.5284457,0.001177336316782373
1522090913.0571198,0.8017661498234528
1522064590.424563,37.71247608420664
1522047990.1308374,79.88898589117893
1522092084.6432974,33.52906951899422
1522047950.2406232,309.2748903236299
1522046265.5791562,6.346440485646129e-05
1522069122.407091,7.351439652356834
1522060867.8591511,19.846541918374353
1522088149.1079273,29.208409541914335
1522052708.796825,1.8827120212778548
1522051423.522981,5.125098592119879
1522101738.9970887,16.338175425270048
1522105680.4185112,1.4207763976383236
1522047387.2739203,0.05908598806015735
1522088459.631365,0.5704094159228629
1522057153.7037306,11.469808787353879
1522088976.9222968,0.11762170106778372
1522062084.6505032,21.692548457828483
1522085968.7966542,43.3990709637785
1522037396.1409698,11.024616911734707
1522054870.6384501,2.343981456138872
1522095450.1611745,0.002725898269745906
1522100556.2136617,2.6564646237912477
1522064299.775659,4.221808743554444
1522085824.2777119,1.6084151093414718
1522098824.9378326,0.08211410049486198
1522036198.7976196,35.11832358048936
1522095434.144017,3.302716647283644
1522091227.288006,8.037353063989075
1522035600.4375951,8.799283920150673
1522057326.6128955,43.15472265266129
1522057077.1826406,6.580295157193827
1522088982.6145544,3.523639003031956
1522048923.22245,1.4966185739704247
1522059949.8182087,0.3121265142553417
1522061375.4746463,0.46637324758462595
1522046028.7719471,1.5563404269431862
1522104236.1912234,7.760563402308424
1522071894.4526448,1.40015048739173
1522066594.4780624,11.984154061820805
1522092884.8758142,23.481699841089597
1522091112.9490168,0.2401223447251149
1522052318.8161952,23.751453202674377
1522049572.2350028,5.1180610532075566
1522058495.6593735,18.09162679866326
1522068932.2861702,47.39581607666594
1522056990.570432,4.239445762213955
1522060823.9630268,0.12524689450233376
1522046129.8241603,10.718637213525913
1522066835.885109,3.0533834405652738
1522097886.5435324,35.26435407267122
1522048442.860541,51.72053825834403
1522098229.5352461,70.48967134060044
1522069501.2466192,0.5831756623005643
1522047424.4405859,8.377129671121454
1522061046.7035894,2.3739934551405146
1522056548.486206,6.3744791357822095
1522065351.667524,0.015009679623149716
1522094557.9474328,5.348264605831748
1522066014.0635638,4.2430068481222625
1522046355.0759234,18.13823646667025
1522066046.8297136,11.557830630403982
1522093623.3963509,2.3588249556644088
1522088016.160117,0.23002175409424477
1522073507.656139,13.467383393226662
1522064026.381802,9.795001650104412e-05
1522108883.0527368,21.41842708157295
1522061064.8057582,3.963824023552209
1522036719.2075782,30.351155505705588
1522065447.3938518,80.6365689406432
1522065957.5869675,2.535985641015172
1522049088.7750475,126.85181695644681
1522044585.5650537,0.06356956061745934
1522053302.8565102,59.62029279615285
1522091531.2286377,0.4262493256168514
1522055652.9592173,2.982078435381979
1522067133.9530995,4.097245740677189
1522069004.4555092,27.913396616869655
1522090134.42157,9.179130819233567
1522092691.9475794,0.013772216418750562
1522067804.867,0.31580559056647034
1522107570.2341251,1.783936056787939
1522044224.8841095,15.417528498778353
1522027634.114523,7.245059807331531
1522044809.0934842,2.117854202018676
1522048996.634902,27.833466783607435
1522065241.072897,0.43342824122030654
1522096129.5949287,6.275677280743231
1522062801.9996397,4.728593600495115
1522069317.9472094,0.6954752478222384
1522083334.4286156,15.873491701945799
1522069233.8053026,8.694753907542257
1522100882.0547335,0.17399579005209032
1522098752.3150425,0.14871978221399904
1522093678.9972742,2.4499704463874523
1522039611.554574,2.521150753671596
1522039629.5893538,0.020224681664755773
1522048037.021065,0.056182583680071244
1522063874.6477869,0.14616953188782944
1522057050.405463,2.7127972204643003
1522084643.554691,0.3154311840026502
1522084323.6728148,0.14319616498065565
1522048403.0567467,0.6003077410964155
1522078501.3317335,102.62821034589234
1522047441.3393734,1.513093037157494
1522064084.6038187,0.6808554957402518
1522086132.6758316,7.817458110864822
1522043501.5905087,12.680633345497705
1522075722.1679428,0.07357764858471391
1522060123.7611144,3.071268410861006
1522108724.277329,20.797940231655737
1522095600.4861503,4.78069091714496
1522042510.336431,3.956276909194432
1522071824.8540301,1.10641594354671
1522033365.1529942,13.634473689444457
1522045222.5454197,2.9539989608900017
1522090885.0715346,74.41141497698223
1522052612.122236,0.019039255221222018
1522075287.3648047,41.405869469956485
1522055763.9453387,0.06381595585070463
1522092777.207623,22.854231722693488
1522045930.813104,0.016132919752972714
1522055875.46002,0.17221226599588138
1522096058.0600014,0.03293451065062915
1522048102.390117,22.905319274092598
1522091039.7308025,5.126139614538355
1522060663.407353,1.809081662383237
1522066106.8547845,0.7911852336162266
1522063202.426866,0.1793473702162386
1522064987.4456215,4.998921272605402
1522028163.2375858,3.6433429588472936
1522089684.4912574,0.7131551171053816
1522066167.7382195,0.42735703459913243
1522047784.0045033,3.922717968346961
1522090501.6013203,0.017196221543737886
1522093204.1756237,3.587532345079756
1522095754.2049768,0.035886149848584285
1522068230.3379586,4.857937004634707
1522090072.5680947,1.6646452468947195
1522100073.1182318,0.0010159484229800599
1522048181.8487792,0.6867249666858953
1522100272.0785043,0.5897856205917842
1522087208.387696,25.203434205005326
1522056589.5902512,13.3674999395252
1522092323.15125,1.1271057438704872
1522047334.3905032,0.1599906546749605
1522063210.4778233,5.489051529652851
1522063019.5936167,179.3873678025602
1522063362.1285148,0.6464598831626549
1522053727.987758,0.18327027829467327
1522103885.367441,306.8577156771397
1522066326.916244,1.9855201168308534
1522079608.6059148,5.904538110513927
1522094178.2037928,21.39793581849737
1522096998.0436277,0.006900788373736304
1522098646.0048335,15.711873577815318
1522070278.5878625,3.3056474772818616
1522101390.882648,0.14596080945570364
1522095370.0295012,98.30189156068582
1522063124.5438976,2.1847477039087817
1522061846.8919148,1.1042353449999078
1522038054.5461466,1.44539279843131
1522089505.2097833,2.955821141754527
1522068264.2480533,39.06124220886589
1522055159.580095,27.359728843794798
1522083494.4590726,73.96048926455883
1522059859.535106,91.95138581699402
1522046333.2408073,9.952485880567076
1522090984.827732,2.7852562061003034
1522093959.2901313,17.19503684559372
1522049202.033094,4.492744222188966
1522088847.96842,33.17684437230557
1522047408.399667,2.415813381688162
1522082044.189173,74.04840588206179
1522082968.38212,22.122182209865624
1522090251.2704258,4.476746986680937
1522057076.3898141,0.6602297531389192
1522105384.1831367,117.65515993495457
1522092905.195477,1.6953876043971097
1522091883.8425913,6.635978521611511
1522057711.7481015,16.998896240266696
1522095414.9912045,0.002196358045256522
1522067808.7340848,25.604818749587896
1522108199.0500095,19.164960124017796
1522068045.651813,0.15308129640155876
1522092821.9561794,14.868437205188663
1522058312.2515903,0.603619228112581
1522045153.0761585,3.78722021343078
1522086541.8133945,0.008655515696533061
1522084372.9623914,8.704501680293449
1522052280.6279747,0.6188947406094514
1522080947.6303551,69.88934057872123
1522074778.107694,3.0060556979600266
1522094104.0956814,26.25920236267632
1522098803.488962,65.10001704046432
1522066848.7063448,0.5235625819608498
1522064564.5713155,15.295005354382834
1522047030.6379604,0.008496970662474087
1522102941.574175,0.9752004590474694
1522081833.060901,6.82683002978237
